#x [m],y [m],z [m],x [V/m],y [V/m],z [V/m]
Sample 1 time=5
0,-0.0595,0.0905,-99.8656,-786.676,-9626.22
0,-0.0585,0.0905,-168.915,-829.702,-9890.82
0,-0.0575,0.0905,-208.035,-939.112,-10184.1
0,-0.0565,0.0905,-195.663,-1163.41,-10519.3
0,-0.0555,0.0905,-183.177,-1396.44,-10847.8
0,-0.0545,0.0905,-170.579,-1638.2,-11169.6
0,-0.0535,0.0905,-157.868,-1888.7,-11484.7
0,-0.0525,0.0905,-145.044,-2147.93,-11793
0,-0.0515,0.0905,-132.108,-2415.9,-12094.6
0,-0.0505,0.0905,-119.058,-2692.61,-12389.5
0,-0.0495,0.0905,-105.896,-2978.04,-12677.7
0,-0.0485,0.0905,-92.6212,-3272.22,-12959.1
0,-0.0475,0.0905,-79.2333,-3575.13,-13233.8
0,-0.0465,0.0905,-65.7327,-3886.77,-13501.8
0,-0.0455,0.0905,-52.1192,-4207.15,-13763.1
0,-0.0445,0.0905,-38.3929,-4536.26,-14017.6
0,-0.0435,0.0905,-24.554,-4874.11,-14265.4
0,-0.0425,0.0905,-10.602,-5220.69,-14506.5
0,-0.0415,0.0905,3.46269,-5576,-14740.9
0,-0.0405,0.0905,17.6403,-5940.06,-14968.5
0,-0.0395,0.0905,31.9306,-6312.84,-15189.4
0,-0.0385,0.0905,46.3337,-6694.36,-15403.6
0,-0.0375,0.0905,14.1835,-7173.36,-15863.1
0,-0.0365,0.0905,-34.3405,-7708.78,-16372.7
0,-0.0355,0.0905,-90.0133,-8284.61,-16879.5
0,-0.0345,0.0905,-104.986,-8886.39,-17075.6
0,-0.0335,0.0905,-118.1,-9513.52,-17068.6
0,-0.0325,0.0905,-132.69,-10136.3,-17031.3
0,-0.0315,0.0905,-145.842,-10766.4,-16980.1
0,-0.0305,0.0905,-157.558,-11403.7,-16915.1
0,-0.0295,0.0905,-167.837,-12048.2,-16836.2
0,-0.0285,0.0905,-176.679,-12700,-16743.5
0,-0.0275,0.0905,-184.085,-13359.1,-16636.9
0,-0.0265,0.0905,-190.053,-14025.4,-16516.5
0,-0.0255,0.0905,-194.585,-14699,-16382.1
0,-0.0245,0.0905,-197.68,-15379.8,-16234
0,-0.0235,0.0905,-199.338,-16067.9,-16072
0,-0.0225,0.0905,-199.559,-16763.2,-15896.1
0,-0.0215,0.0905,-198.343,-17465.8,-15706.3
0,-0.0205,0.0905,-195.691,-18175.7,-15502.8
0,-0.0195,0.0905,-191.601,-18892.7,-15285.3
0,-0.0185,0.0905,-186.075,-19617.1,-15054
0,-0.0175,0.0905,-84.3579,-20566.6,-14624.4
0,-0.0165,0.0905,-2.55244,-21570.7,-13822.4
0,-0.0155,0.0905,-102.144,-22225.3,-13125.1
0,-0.0145,0.0905,-151.254,-22926.6,-12512.1
0,-0.0135,0.0905,-200.09,-23607.8,-11847.4
0,-0.0125,0.0905,-248.651,-24268.8,-11130.9
0,-0.0115,0.0905,-296.939,-24909.8,-10362.7
0,-0.0105,0.0905,-334.616,-25468.3,-9530.94
0,-0.0095,0.0905,-329.748,-25754.9,-8657.02
0,-0.0085,0.0905,-321.788,-26008.9,-7824.76
0,-0.0075,0.0905,-285.331,-26277.4,-6828.18
0,-0.0065,0.0905,-253.382,-26519.6,-5826.52
0,-0.0055,0.0905,-231.301,-26727.2,-4854.6
0,-0.0045,0.0905,-219.088,-26900.2,-3912.42
0,-0.0035,0.0905,-216.744,-27038.6,-2999.98
0,-0.0025,0.0905,-224.268,-27142.3,-2117.29
0,-0.0015,0.0905,-241.661,-27211.5,-1264.34
0,-0.0005,0.0905,-268.922,-27246,-441.138
0,0.0005,0.0905,-306.051,-27245.9,352.326
0,0.0015,0.0905,-351.688,-27210,1127.52
0,0.0025,0.0905,-356.297,-27090.2,2327.55
0,0.0035,0.0905,-371.875,-26930.6,3537.59
0,0.0045,0.0905,-398.423,-26731.1,4757.64
0,0.0055,0.0905,-435.94,-26491.7,5987.69
0,0.0065,0.0905,-484.427,-26212.4,7227.76
0,0.0075,0.0905,-546.914,-25907.2,8213.92
0,0.0085,0.0905,-611.487,-25594.9,8889.74
0,0.0095,0.0905,-670.033,-25265.2,9558.45
0,0.0105,0.0905,-722.552,-24918,10220.1
0,0.0115,0.0905,-564.452,-24314.1,11030.2
0,0.0125,0.0905,-276.329,-23557.9,11910.6
0,0.0135,0.0905,46.6379,-22763,12785.5
0,0.0145,0.0905,404.451,-21929.3,13654.8
0,0.0155,0.0905,498.496,-21382.4,14221.8
0,0.0165,0.0905,494.689,-20933.2,14688.5
0,0.0175,0.0905,493.852,-20470.5,15160.8
0,0.0185,0.0905,495.984,-19994.4,15638.7
0,0.0195,0.0905,501.086,-19504.8,16122.2
0,0.0205,0.0905,509.157,-19001.7,16611.3
0,0.0215,0.0905,501.07,-18406.8,16981
0,0.0225,0.0905,445.878,-17617.9,17033.3
0,0.0235,0.0905,390.559,-16841.3,17077
0,0.0245,0.0905,335.113,-16077,17112.2
0,0.0255,0.0905,279.54,-15324.8,17138.7
0,0.0265,0.0905,223.84,-14584.9,17156.7
0,0.0275,0.0905,168.013,-13857.3,17166.1
0,0.0285,0.0905,112.059,-13141.8,17167
0,0.0295,0.0905,55.9781,-12438.6,17159.2
0,0.0305,0.0905,-0.229858,-11747.7,17142.9
0,0.0315,0.0905,-56.5649,-11068.9,17118
0,0.0325,0.0905,-113.027,-10402.4,17084.6
0,0.0335,0.0905,-169.615,-9748.17,17042.5
0,0.0345,0.0905,-226.331,-9106.14,16991.9
0,0.0355,0.0905,-283.174,-8476.35,16932.7
0,0.0365,0.0905,-263.481,-7796.4,16782.5
0,0.0375,0.0905,-127.445,-7054.97,16483.8
0,0.0385,0.0905,-37.1423,-6353.35,15987.5
0,0.0395,0.0905,49.2323,-5823.75,15483.2
0,0.0405,0.0905,-30.8431,-5672.62,14845.9
0,0.0415,0.0905,-99.8264,-5426.35,14388.3
0,0.0425,0.0905,-130.799,-5094.04,14170.7
0,0.0435,0.0905,-146.482,-4786.17,13923.6
0,0.0445,0.0905,-150.429,-4494.89,13659.3
0,0.0455,0.0905,-152.35,-4209.3,13393.3
0,0.0465,0.0905,-152.244,-3929.41,13125.3
0,0.0475,0.0905,-150.113,-3655.2,12855.6
0,0.0485,0.0905,-145.955,-3386.69,12584
0,0.0495,0.0905,-139.771,-3123.87,12310.5
0,0.0505,0.0905,-131.562,-2866.73,12035.3
0,0.0515,0.0905,-121.327,-2615.29,11758.1
0,0.0525,0.0905,-109.065,-2369.54,11479.2
0,0.0535,0.0905,-94.7771,-2129.47,11198.4
0,0.0545,0.0905,-78.4632,-1895.1,10915.7
0,0.0555,0.0905,-60.1236,-1666.42,10631.2
0,0.0565,0.0905,-39.7579,-1443.43,10344.9
0,0.0575,0.0905,-17.3662,-1226.13,10056.7
0,0.0585,0.0905,7.05184,-1014.52,9766.67
0,0.0595,0.0905,33.4957,-808.599,9474.8
0,0.0605,0.0905,56.6582,-653.456,9185.19
0,0.0615,0.0905,52.7346,-745.737,8921.42
0,0.0625,0.0905,51.1748,-831.173,8664.58
0,0.0635,0.0905,51.978,-909.762,8414.66
0,0.0645,0.0905,55.1451,-981.505,8171.68
0,0.0655,0.0905,60.6755,-1046.4,7935.63
0,0.0665,0.0905,67.5496,-1089.89,7718
0,0.0675,0.0905,66.4532,-995.126,7611.08
0,0.0685,0.0905,66.2094,-901.274,7504.89
0,0.0695,0.0905,66.819,-808.336,7399.43
0,0.0705,0.0905,68.2815,-716.313,7294.69
0,0.0715,0.0905,70.5968,-625.205,7190.68
0,0.0725,0.0905,73.7656,-535.012,7087.41
0,0.0735,0.0905,77.7869,-445.733,6984.86
0,0.0745,0.0905,82.6617,-357.37,6883.04
0,0.0755,0.0905,88.3894,-269.922,6781.95
0,0.0765,0.0905,87.892,-186.515,6677.39
0,0.0775,0.0905,81.3658,-109.368,6568.45
0,0.0785,0.0905,76.4868,-35.8906,6459.32
0,0.0795,0.0905,73.2543,33.918,6349.99
0,0.0805,0.0905,73.1806,7.75305,6284.83
0,0.0815,0.0905,72.6739,-19.1268,6226.04
0,0.0825,0.0905,71.6317,-42.8896,6171.94
0,0.0835,0.0905,70.0537,-63.5348,6122.53
0,0.0845,0.0905,67.9403,-81.0629,6077.8
0,0.0855,0.0905,65.2912,-95.4735,6037.76
0,0.0865,0.0905,62.1068,-106.767,6002.41
0,0.0875,0.0905,58.3865,-114.943,5971.75
0,0.0885,0.0905,54.1309,-120.002,5945.77
0,0.0895,0.0905,49.3394,-121.943,5924.48
0,0.0905,0.0905,44.0124,-120.767,5907.88
0,0.0915,0.0905,38.168,-102.823,5894.58
0,0.0925,0.0905,32.2004,-46.1726,5881.01
0,0.0935,0.0905,26.3104,10.5102,5870.37
0,-0.0935,0.0915,26.0229,44.8021,-5738.03
0,-0.0925,0.0915,25.179,-5.55377,-5745.8
0,-0.0915,0.0915,24.2962,-56.625,-5756.61
0,-0.0905,0.0915,23.3742,-108.412,-5770.44
0,-0.0895,0.0915,23.6906,-154.83,-5789.46
0,-0.0885,0.0915,28.6622,-161.063,-5827.16
0,-0.0875,0.0915,32.3153,-166.094,-5867.78
0,-0.0865,0.0915,34.6497,-169.924,-5911.31
0,-0.0855,0.0915,35.6656,-172.551,-5957.77
0,-0.0845,0.0915,35.3628,-173.976,-6007.14
0,-0.0835,0.0915,33.7414,-174.199,-6059.44
0,-0.0825,0.0915,30.8014,-173.22,-6114.65
0,-0.0815,0.0915,26.5428,-171.04,-6172.78
0,-0.0805,0.0915,20.9656,-167.657,-6233.83
0,-0.0795,0.0915,14.0697,-163.072,-6297.79
0,-0.0785,0.0915,8.6964,-232.736,-6387.59
0,-0.0775,0.0915,4.04785,-315.476,-6483.94
0,-0.0765,0.0915,-0.299088,-396.499,-6582.27
0,-0.0755,0.0915,-4.34427,-475.804,-6682.58
0,-0.0745,0.0915,-8.08769,-553.393,-6784.88
0,-0.0735,0.0915,-11.5295,-629.263,-6889.16
0,-0.0725,0.0915,-14.6696,-703.417,-6995.43
0,-0.0715,0.0915,-17.508,-775.853,-7103.68
0,-0.0705,0.0915,-20.0446,-846.572,-7213.92
0,-0.0695,0.0915,-22.2796,-915.573,-7326.14
0,-0.0685,0.0915,-24.2128,-982.857,-7440.35
0,-0.0675,0.0915,-25.8444,-1048.42,-7556.54
0,-0.0665,0.0915,-25.4941,-1099.47,-7689.64
0,-0.0655,0.0915,-14.3228,-1075.35,-7910.83
0,-0.0645,0.0915,-1.07367,-1047.58,-8137.14
0,-0.0635,0.0915,14.2534,-1016.18,-8368.56
0,-0.0625,0.0915,31.6584,-981.15,-8605.09
0,-0.0615,0.0915,-2.85059,-990.484,-8854.63
0,-0.0605,0.0915,-66.5158,-1028.04,-9110.82
0,-0.0595,0.0915,-130.346,-1068.9,-9368.77
0,-0.0585,0.0915,-194.342,-1113.08,-9628.49
0,-0.0575,0.0915,-205.974,-1279.65,-9937.04
0,-0.0565,0.0915,-195.285,-1504.59,-10260.1
0,-0.0555,0.0915,-184.483,-1738.26,-10576.4
0,-0.0545,0.0915,-173.568,-1980.66,-10885.9
0,-0.0535,0.0915,-162.54,-2231.8,-11188.8
0,-0.0525,0.0915,-151.399,-2491.68,-11484.9
0,-0.0515,0.0915,-140.146,-2760.29,-11774.3
0,-0.0505,0.0915,-128.78,-3037.63,-12057
0,-0.0495,0.0915,-117.301,-3323.71,-12333
0,-0.0485,0.0915,-105.709,-3618.53,-12602.2
0,-0.0475,0.0915,-94.0041,-3922.08,-12864.7
0,-0.0465,0.0915,-82.1866,-4234.36,-13120.5
0,-0.0455,0.0915,-70.2563,-4555.38,-13369.6
0,-0.0445,0.0915,-58.2132,-4885.13,-13611.9
0,-0.0435,0.0915,-46.0572,-5223.62,-13847.5
0,-0.0425,0.0915,-33.7885,-5570.84,-14076.4
0,-0.0415,0.0915,-21.407,-5926.8,-14298.6
0,-0.0405,0.0915,-8.91254,-6291.49,-14514
0,-0.0395,0.0915,3.69465,-6664.92,-14722.7
0,-0.0385,0.0915,16.4146,-7047.08,-14924.7
0,-0.0375,0.0915,29.2474,-7437.98,-15120
0,-0.0365,0.0915,0.337486,-7928.71,-15512.4
0,-0.0355,0.0915,-32.1666,-8466.83,-15881.7
0,-0.0345,0.0915,-34.017,-9060.42,-15978.4
0,-0.0335,0.0915,-32.0585,-9685.68,-15974.2
0,-0.0325,0.0915,-38.9251,-10292.1,-15895.5
0,-0.0315,0.0915,-44.3551,-10905.9,-15803
0,-0.0305,0.0915,-48.3481,-11526.9,-15696.7
0,-0.0295,0.0915,-50.9043,-12155.1,-15576.4
0,-0.0285,0.0915,-52.0236,-12790.6,-15442.4
0,-0.0275,0.0915,-51.7062,-13433.3,-15294.4
0,-0.0265,0.0915,-49.9519,-14083.3,-15132.6
0,-0.0255,0.0915,-46.761,-14740.6,-14957
0,-0.0245,0.0915,-42.133,-15405.1,-14767.5
0,-0.0235,0.0915,-36.0682,-16076.8,-14564.1
0,-0.0225,0.0915,-28.5664,-16755.8,-14346.9
0,-0.0215,0.0915,-19.6281,-17442.1,-14115.8
0,-0.0205,0.0915,-21.3408,-18121.6,-13943.1
0,-0.0195,0.0915,-23.2753,-18808.5,-13765
0,-0.0185,0.0915,-24.9936,-19503.2,-13578.8
0,-0.0175,0.0915,-26.4955,-20205.8,-13384.6
0,-0.0165,0.0915,-56.507,-20833.4,-13008.6
0,-0.0155,0.0915,-104.705,-21504.4,-12479.4
0,-0.0145,0.0915,-151.892,-22191.2,-11903.8
0,-0.0135,0.0915,-198.805,-22857.9,-11276.5
0,-0.0125,0.0915,-245.444,-23504.4,-10597.5
0,-0.0115,0.0915,-291.809,-24130.8,-9866.8
0,-0.0105,0.0915,-327.359,-24676.8,-9068.15
0,-0.0095,0.0915,-319.705,-24959,-8210.64
0,-0.0085,0.0915,-308.959,-25208.6,-7394.79
0,-0.0075,0.0915,-284.728,-25440.2,-6545.06
0,-0.0065,0.0915,-243.143,-25669.7,-5563.64
0,-0.0055,0.0915,-211.425,-25864.6,-4611.96
0,-0.0045,0.0915,-189.576,-26024.9,-3690.02
0,-0.0035,0.0915,-177.596,-26150.5,-2797.83
0,-0.0025,0.0915,-175.483,-26241.6,-1935.38
0,-0.0015,0.0915,-183.239,-26298,-1102.68
0,-0.0005,0.0915,-200.864,-26319.8,-299.712
0,0.0005,0.0915,-228.357,-26307,473.51
0,0.0015,0.0915,-265.718,-26259.6,1216.99
0,0.0025,0.0915,-290.677,-26158.3,2127.01
0,0.0035,0.0915,-298.087,-25993.9,3284.57
0,0.0045,0.0915,-316.466,-25789.7,4452.15
0,0.0055,0.0915,-345.815,-25545.7,5629.74
0,0.0065,0.0915,-386.133,-25261.7,6817.33
0,0.0075,0.0915,-439.238,-24972.5,7477.82
0,0.0085,0.0915,-486.654,-24666.6,8113.38
0,0.0095,0.0915,-528.045,-24343.3,8741.85
0,0.0105,0.0915,-563.408,-24002.6,9363.21
0,0.0115,0.0915,-500.495,-23542,10051
0,0.0125,0.0915,-195.71,-22808.6,10905.9
0,0.0135,0.0915,143.92,-22036.4,11755.3
0,0.0145,0.0915,397.573,-21351.8,12477.7
0,0.0155,0.0915,395.976,-20926.6,12931.3
0,0.0165,0.0915,397.347,-20487.9,13390.5
0,0.0175,0.0915,401.689,-20035.8,13855.3
0,0.0185,0.0915,409,-19570.2,14325.6
0,0.0195,0.0915,419.28,-19091.1,14801.5
0,0.0205,0.0915,432.531,-18598.6,15283
0,0.0215,0.0915,442.843,-18067.7,15727.9
0,0.0225,0.0915,400.018,-17308.8,15781.9
0,0.0235,0.0915,357.066,-16562.1,15827.3
0,0.0245,0.0915,313.987,-15827.6,15864.1
0,0.0255,0.0915,270.781,-15105.4,15892.4
0,0.0265,0.0915,227.448,-14395.4,15912.1
0,0.0275,0.0915,183.988,-13697.6,15923.2
0,0.0285,0.0915,140.401,-13012.1,15925.7
0,0.0295,0.0915,96.6874,-12338.8,15919.7
0,0.0305,0.0915,52.8468,-11677.8,15905
0,0.0315,0.0915,8.87894,-11028.9,15881.8
0,0.0325,0.0915,-35.2158,-10392.3,15850.1
0,0.0335,0.0915,-79.4376,-9768,15809.7
0,0.0345,0.0915,-123.786,-9155.88,15760.8
0,0.0355,0.0915,-168.262,-8555.99,15703.3
0,0.0365,0.0915,-212.865,-7968.34,15637.2
0,0.0375,0.0915,-172.85,-7333.16,15463.1
0,0.0385,0.0915,-28.7928,-6658.25,15143.1
0,0.0395,0.0915,-53.9718,-6295.72,14711.2
0,0.0405,0.0915,-125.862,-6042.07,14244.9
0,0.0415,0.0915,-153,-5703.23,14040.8
0,0.0425,0.0915,-175.582,-5379.84,13819.7
0,0.0435,0.0915,-180.263,-5085.82,13564.1
0,0.0445,0.0915,-182.919,-4797.5,13306.7
0,0.0455,0.0915,-183.549,-4514.86,13047.5
0,0.0465,0.0915,-182.152,-4237.92,12786.4
0,0.0475,0.0915,-178.73,-3966.67,12523.4
0,0.0485,0.0915,-173.282,-3701.11,12258.6
0,0.0495,0.0915,-165.807,-3441.23,11992
0,0.0505,0.0915,-156.306,-3187.05,11723.5
0,0.0515,0.0915,-144.78,-2938.56,11453.2
0,0.0525,0.0915,-131.228,-2695.76,11181
0,0.0535,0.0915,-115.649,-2458.65,10907
0,0.0545,0.0915,-98.0442,-2227.23,10631.2
0,0.0555,0.0915,-78.4135,-2001.5,10353.5
0,0.0565,0.0915,-56.7568,-1781.46,10074
0,0.0575,0.0915,-33.0742,-1567.11,9792.61
0,0.0585,0.0915,-7.36514,-1358.45,9509.4
0,0.0595,0.0915,20.3694,-1155.49,9224.34
0,0.0605,0.0915,50.1303,-958.209,8937.45
0,0.0615,0.0915,50.5493,-1017.37,8674.55
0,0.0625,0.0915,49.9753,-1096.99,8420.9
0,0.0635,0.0915,51.7646,-1169.77,8174.19
0,0.0645,0.0915,55.9175,-1235.69,7934.41
0,0.0655,0.0915,62.2348,-1291.78,7703.93
0,0.0665,0.0915,60.177,-1195.25,7595.67
0,0.0675,0.0915,58.9725,-1099.64,7488.14
0,0.0685,0.0915,58.6211,-1004.94,7381.35
0,0.0695,0.0915,59.1225,-911.158,7275.28
0,0.0705,0.0915,60.4768,-818.289,7169.94
0,0.0715,0.0915,62.6844,-726.336,7065.33
0,0.0725,0.0915,65.745,-635.297,6961.45
0,0.0735,0.0915,69.6584,-545.174,6858.29
0,0.0745,0.0915,74.4251,-455.965,6755.87
0,0.0755,0.0915,80.0447,-367.672,6654.17
0,0.0765,0.0915,84.2251,-281.38,6551.77
0,0.0775,0.0915,78.3603,-203.005,6442.44
0,0.0785,0.0915,74.1435,-128.298,6332.92
0,0.0795,0.0915,71.5728,-57.2604,6223.2
0,0.0805,0.0915,71.1304,-73.4129,6155.44
0,0.0815,0.0915,70.3068,-95.5564,6096.58
0,0.0825,0.0915,68.9474,-114.583,6042.4
0,0.0835,0.0915,67.0528,-130.492,5992.9
0,0.0845,0.0915,64.6223,-143.283,5948.1
0,0.0855,0.0915,61.6563,-152.957,5907.98
0,0.0865,0.0915,58.1548,-159.514,5872.55
0,0.0875,0.0915,54.1177,-162.954,5841.81
0,0.0885,0.0915,49.545,-163.276,5815.75
0,0.0895,0.0915,44.4368,-160.481,5794.39
0,0.0905,0.0915,38.8152,-150.519,5777.41
0,0.0915,0.0915,33.1367,-92.177,5760.69
0,0.0925,0.0915,27.5358,-33.8028,5746.89
0,0.0935,0.0915,22.0126,24.6033,5736.02
0,-0.0935,0.0925,20.1147,48.499,-5607.76
0,-0.0925,0.0925,19.4725,-3.63179,-5616.03
0,-0.0915,0.0925,18.7912,-56.4779,-5627.34
0,-0.0905,0.0925,18.0709,-110.039,-5641.67
0,-0.0895,0.0925,17.3115,-164.316,-5659.03
0,-0.0885,0.0925,17.8085,-213.058,-5681.64
0,-0.0875,0.0925,22.3062,-220.831,-5723.59
0,-0.0865,0.0925,25.4853,-227.403,-5768.45
0,-0.0855,0.0925,27.3458,-232.773,-5816.24
0,-0.0845,0.0925,27.8876,-236.941,-5866.94
0,-0.0835,0.0925,27.1108,-239.906,-5920.55
0,-0.0825,0.0925,25.0155,-241.67,-5977.09
0,-0.0815,0.0925,21.6015,-242.231,-6036.55
0,-0.0805,0.0925,16.8689,-241.591,-6098.93
0,-0.0795,0.0925,10.8176,-239.749,-6164.22
0,-0.0785,0.0925,6.91081,-320.303,-6258.62
0,-0.0775,0.0925,3.46919,-404.221,-6356.61
0,-0.0765,0.0925,0.329376,-486.423,-6456.59
0,-0.0755,0.0925,-2.50881,-566.907,-6558.56
0,-0.0745,0.0925,-5.04529,-645.673,-6662.51
0,-0.0735,0.0925,-7.28001,-722.723,-6768.45
0,-0.0725,0.0925,-9.21307,-798.055,-6876.37
0,-0.0715,0.0925,-10.8445,-871.669,-6986.27
0,-0.0705,0.0925,-12.1741,-943.567,-7098.16
0,-0.0695,0.0925,-13.202,-1013.75,-7212.04
0,-0.0685,0.0925,-13.9283,-1082.21,-7327.9
0,-0.0675,0.0925,-14.3527,-1148.95,-7445.75
0,-0.0665,0.0925,-14.4755,-1213.98,-7565.58
0,-0.0655,0.0925,-14.2968,-1277.29,-7687.39
0,-0.0645,0.0925,-3.44598,-1272.46,-7890.56
0,-0.0635,0.0925,12.1262,-1246.04,-8120.19
0,-0.0625,0.0925,19.9874,-1224.27,-8356.4
0,-0.0615,0.0925,-38.4586,-1259.67,-8605.95
0,-0.0605,0.0925,-97.0699,-1298.37,-8857.26
0,-0.0595,0.0925,-155.846,-1340.4,-9110.33
0,-0.0585,0.0925,-212.351,-1391.67,-9367.51
0,-0.0575,0.0925,-203.457,-1608.52,-9685.06
0,-0.0565,0.0925,-194.451,-1834.09,-9995.88
0,-0.0555,0.0925,-185.332,-2068.41,-10300
0,-0.0545,0.0925,-176.1,-2311.45,-10597.4
0,-0.0535,0.0925,-166.755,-2563.23,-10888
0,-0.0525,0.0925,-157.298,-2823.75,-11171.9
0,-0.0515,0.0925,-147.728,-3093,-11449.1
0,-0.0505,0.0925,-138.045,-3370.99,-11719.6
0,-0.0495,0.0925,-128.249,-3657.71,-11983.4
0,-0.0485,0.0925,-118.34,-3953.16,-12240.4
0,-0.0475,0.0925,-108.318,-4257.35,-12490.7
0,-0.0465,0.0925,-98.184,-4570.28,-12734.3
0,-0.0455,0.0925,-87.9369,-4891.94,-12971.1
0,-0.0445,0.0925,-77.5769,-5222.33,-13201.3
0,-0.0435,0.0925,-67.1041,-5561.46,-13424.7
0,-0.0425,0.0925,-56.5185,-5909.33,-13641.3
0,-0.0415,0.0925,-45.4637,-6265.49,-13851.2
0,-0.0405,0.0925,-28.4247,-6623.35,-14053.1
0,-0.0395,0.0925,-10.827,-6989.46,-14248.5
0,-0.0385,0.0925,7.32899,-7363.81,-14437.6
0,-0.0375,0.0925,26.0436,-7746.41,-14620.3
0,-0.0365,0.0925,44.9167,-8134.25,-14795.2
0,-0.0355,0.0925,32.6468,-8593.9,-14915.5
0,-0.0345,0.0925,41.6788,-9182.6,-14950.3
0,-0.0335,0.0925,54.6008,-9783.55,-14958.3
0,-0.0325,0.0925,43.6001,-10354.2,-14900.5
0,-0.0315,0.0925,38.1678,-10936.4,-14817
0,-0.0305,0.0925,32.9519,-11526.5,-14725.5
0,-0.0295,0.0925,27.9523,-12124.5,-14625.9
0,-0.0285,0.0925,23.1692,-12730.3,-14518.2
0,-0.0275,0.0925,18.6024,-13344,-14402.4
0,-0.0265,0.0925,14.2519,-13965.6,-14278.6
0,-0.0255,0.0925,10.1179,-14595,-14146.7
0,-0.0245,0.0925,6.20024,-15232.3,-14006.8
0,-0.0235,0.0925,2.49911,-15877.4,-13858.8
0,-0.0225,0.0925,-0.985836,-16530.4,-13702.7
0,-0.0215,0.0925,-4.2543,-17191.3,-13538.6
0,-0.0205,0.0925,-7.30663,-17860.1,-13366.4
0,-0.0195,0.0925,-10.1423,-18536.7,-13186.1
0,-0.0185,0.0925,-12.7617,-19221.1,-12997.8
0,-0.0175,0.0925,-15.1646,-19913.5,-12801.4
0,-0.0165,0.0925,-53.3799,-20510.4,-12398.1
0,-0.0155,0.0925,-105.25,-21047.9,-11870.3
0,-0.0145,0.0925,-151.294,-21576.3,-11317.6
0,-0.0135,0.0925,-194.273,-22152,-10731.3
0,-0.0125,0.0925,-238.989,-22784,-10089.7
0,-0.0115,0.0925,-283.43,-23395.9,-9396.43
0,-0.0105,0.0925,-316.853,-23929.2,-8630.89
0,-0.0095,0.0925,-306.414,-24207.1,-7789.78
0,-0.0085,0.0925,-292.882,-24452.4,-6990.34
0,-0.0075,0.0925,-276.258,-24665,-6232.56
0,-0.0065,0.0925,-233.274,-24873.4,-5325.62
0,-0.0055,0.0925,-191.92,-25055.6,-4394.18
0,-0.0045,0.0925,-160.435,-25203.1,-3492.49
0,-0.0035,0.0925,-138.818,-25316.1,-2620.54
0,-0.0025,0.0925,-127.069,-25394.4,-1778.33
0,-0.0015,0.0925,-125.189,-25438.1,-965.864
0,-0.0005,0.0925,-133.177,-25447.2,-183.142
0,0.0005,0.0925,-151.034,-25421.7,569.839
0,0.0015,0.0925,-178.758,-25361.6,1293.07
0,0.0025,0.0925,-216.352,-25266.9,1986.57
0,0.0035,0.0925,-222.577,-25103.2,3030.79
0,0.0045,0.0925,-232.788,-24894.4,4145.9
0,0.0055,0.0925,-253.967,-24645.6,5271.01
0,0.0065,0.0925,-288.809,-24371.2,6155.28
0,0.0075,0.0925,-325.096,-24089.2,6757.69
0,0.0085,0.0925,-355.357,-23789.8,7353.01
0,0.0095,0.0925,-379.591,-23473,7941.22
0,0.0105,0.0925,-397.798,-23138.8,8522.32
0,0.0115,0.0925,-409.979,-22787.2,9096.33
0,0.0125,0.0925,-112.282,-22101.6,9905.94
0,0.0135,0.0925,244.011,-21352.1,10729.8
0,0.0145,0.0925,289.945,-20905.7,11216.4
0,0.0155,0.0925,293.526,-20491,11662.4
0,0.0165,0.0925,300.076,-20062.8,12114.1
0,0.0175,0.0925,309.597,-19621.2,12571.3
0,0.0185,0.0925,322.087,-19166.2,13034.1
0,0.0195,0.0925,337.546,-18697.6,13502.4
0,0.0205,0.0925,355.976,-18215.6,13976.4
0,0.0215,0.0925,377.374,-17720.1,14455.9
0,0.0225,0.0925,351.654,-17011.7,14549
0,0.0235,0.0925,321.069,-16294.9,14596.2
0,0.0245,0.0925,290.357,-15590.3,14634.7
0,0.0255,0.0925,259.518,-14898,14664.6
0,0.0265,0.0925,228.552,-14217.9,14686
0,0.0275,0.0925,197.459,-13550.1,14698.8
0,0.0285,0.0925,166.24,-12894.5,14703.1
0,0.0295,0.0925,134.893,-12251.1,14698.7
0,0.0305,0.0925,103.419,-11619.9,14685.8
0,0.0315,0.0925,71.8186,-11001,14664.3
0,0.0325,0.0925,40.091,-10394.3,14634.2
0,0.0335,0.0925,8.23645,-9799.9,14595.5
0,0.0345,0.0925,-23.7454,-9217.68,14548.3
0,0.0355,0.0925,-55.8535,-8647.71,14492.5
0,0.0365,0.0925,-88.0891,-8089.97,14428.1
0,0.0375,0.0925,-120.452,-7544.46,14355.1
0,0.0385,0.0925,-101.603,-7010.16,14196.4
0,0.0395,0.0925,-154.624,-6651.54,14082.3
0,0.0405,0.0925,-177.927,-6306.19,13891.8
0,0.0415,0.0925,-202.684,-5968.19,13695.2
0,0.0425,0.0925,-209.998,-5668.02,13452.9
0,0.0435,0.0925,-213.389,-5376.96,13204.1
0,0.0445,0.0925,-214.754,-5091.59,12953.5
0,0.0455,0.0925,-214.092,-4811.91,12701
0,0.0465,0.0925,-211.405,-4537.91,12446.7
0,0.0475,0.0925,-206.692,-4269.61,12190.6
0,0.0485,0.0925,-199.953,-4007,11932.6
0,0.0495,0.0925,-191.187,-3750.08,11672.8
0,0.0505,0.0925,-180.396,-3498.85,11411.1
